FRN,471 Application Number,Billed Entity Name,Applicant Type,Applicant Street Address 1,Applicant City,Applicant Zip Code,Fund Year,Cmtd Total Cost,FRN Committed Amount,Total Authorized Disbursement
1799057024,171026734,OUR LADY PERPETUAL HELP SCHOOL,School,7625 CORTLAND AVE,DALLAS,	75235,2017,"$20,997.96","$18,898.16","$18,898.16"
1799057065,171026743,ST. MONICA SCHOOL,School,4140 WALNUT HILL LN,DALLAS,	75229,2017,"$16,275.00","$6,510.00","$6,510.00"
1799057356,171026826,CRISTO REY CATHOLIC SCHOOL,School,6700 MOUNT CARMEL ST,HOUSTON,	77087,2017,"$1,465.32","$1,172.26","$1,172.26"
1799057381,171026826,CRISTO REY CATHOLIC SCHOOL,School,6700 MOUNT CARMEL ST,HOUSTON,	77087,2017,"$18,166.68","$14,533.34","$14,531.59"
1799058091,171027090,ST PATRICK CATHOLIC SCHOOL,School,2116 LOWRY STREET,LUFKIN,	75901,2017,"$1,629.45","$1,303.56","$1,199.52"
1799058330,171027195,PROVIDENCE CATHOLIC SCHOOL,School,1215 N SAINT MARYS ST,SAN ANTONIO,	78215,2017,"$1,449.60",$579.84,$579.84
1799058433,171027241,ST THOMAS MORE SCHOOL,School,5927 WIGTON DR,HOUSTON,	77096,2017,"$1,658.40",$663.36,$663.36
1799060042,171005735,ST MARY SCHOOL,School,PO BOX 277,WEST,	76691,2017,"$6,600.00","$3,300.00","$3,162.50"
1799060207,171028038,Meridian World School ,School,2555 N IH 35,ROUND ROCK,	78664,2017,"$29,126.40","$5,825.28",$0.00
1799060253,171028219,REGION-IV ESC,School,7145 WEST TIDWELL,HOUSTON,	77092,2017,"$27,000.00","$16,200.00","$16,200.00"
1799060267,171028219,REGION-IV ESC,School,7145 WEST TIDWELL,HOUSTON,	77092,2017,"$8,880.00","$5,328.00","$5,328.00"
1799060412,171026661,ST ROSE OF LIMA SCHOOL,School,3600 BRINKMAN ST,HOUSTON,	77018,2017,$717.84,$287.14,$287.14
1799060472,171026661,ST ROSE OF LIMA SCHOOL,School,3600 BRINKMAN ST,HOUSTON,	77018,2017,"$11,103.24","$4,441.30","$4,441.30"
1799060763,171028385,NEW BRAUNFELS CHRISTIAN ACADEMY,School,220 FM 1863,NEW BRAUNFELS,	78132,2017,"$8,940.00","$3,576.00","$3,575.76"
1799061382,171028660,SOUTHLAND ISD,School,190 EIGHTH ST,SOUTHLAND,	79364,2017,"$16,320.00","$14,688.00","$14,688.00"
1799061395,171028670,ST. MARYS SCHOOL,School,713 S TRAVIS ST,SHERMAN,	75090,2017,"$1,326.00",$795.60,$795.60
1799061577,171028743,ST. PIUS X SCHOOL,School,3030 GUS THOMASSON RD,DALLAS,	75228,2017,"$12,272.52","$4,909.01","$4,908.96"
1799061894,171028900,BISHOP LYNCH HIGH SCHOOL,School,9750 FERGUSON RD,DALLAS,	75228,2017,"$20,814.00","$8,325.60","$8,217.60"
1799061895,171028901,ST. MARK CATHOLIC SCHOOL,School,1201 ALMA DR,PLANO,	75075,2017,"$12,468.00","$4,987.20","$4,987.20"
1799064114,171029722,ST MARY'S SCHOOL,School,520 WASHBURN ST,TAYLOR,	76574,2017,"$3,079.74","$1,847.84",
1799064153,171029722,ST MARY'S SCHOOL,School,520 WASHBURN ST,TAYLOR,	76574,2017,$911.76,$0.00,
1799064160,171029722,ST MARY'S SCHOOL,School,520 WASHBURN ST,TAYLOR,	76574,2017,$455.88,$0.00,
1799064201,171029722,ST MARY'S SCHOOL,School,520 WASHBURN ST,TAYLOR,	76574,2017,"$1,018.08",$610.85,
1799064220,171029722,ST MARY'S SCHOOL,School,520 WASHBURN ST,TAYLOR,	76574,2017,$626.40,$375.84,
1799064627,171029934,GLOBAL LEARNING VILLAGE,School,3015 N MACGREGOR WAY,HOUSTON,	77004,2017,"$2,220.00","$1,332.00",
1799065185,171030178,TORAH DAY SCHOOL OF HOUSTON,School,10900 FONDREN RD,HOUSTON,	77096,2017,"$3,300.00",$0.00,
1799065229,171030139,ST LOUIS ELEMENTARY SCHOOL,School,2208 N 23RD ST,WACO,	76708,2017,"$8,195.00","$3,278.00","$3,122.27"
1799065293,171030240,HIGHLANDS SCHOOL,School,1451 E NORTHGATE DR,IRVING,	75062,2017,"$13,755.24","$5,502.10","$5,502.10"
1799065676,171030385,ST THERESA'S SCHOOL,School,4311 SMALL DR,AUSTIN,	78731,2017,"$13,204.68","$2,640.94","$2,640.84"
1799065731,171030417,ST JOSEPH ACADEMY,School,101 SAINT JOSEPH DR,BROWNSVILLE,	78520,2017,"$20,917.44","$8,366.98","$8,366.88"
1799066022,171030549,JAMES L. COLLINS CATFH SCHOOL,School,3000 W HIGHWAY 22,CORSICANA,	75110,2017,"$1,823.88","$1,459.10","$1,459.10"
1799066230,171030663,Prince of Peace Catholic School,School,5100 W PLANO PKWY,PLANO,	75093,2017,"$20,794.00","$8,317.60","$8,317.60"
1799067863,171022125,ST LEO THE GREAT CATHOLIC SCHOOL,School,119 OCTAVIA PL,SAN ANTONIO,	78214,2017,"$32,700.00",$0.00,
1799067927,171022147,ST PETER PRINCE OF APOSTLES SCHOOL,School,112 MARCIA PL,SAN ANTONIO,	78209,2017,"$9,000.00","$3,600.00",
1799069833,171031994,ST. JOSEPH SCHOOL,School,600 SOUTH JUPITER ROAD,RICHARDSON,	75081,2017,"$16,449.60","$6,579.84","$6,579.84"
1799070503,171032252,St. Philip's School & Community Center,School,1600 PENNSYLVANIA AVE,DALLAS,	75215,2017,"$11,100.00","$5,550.00","$5,550.00"
1799072848,171033102,ST HELEN CATHOLIC SCHOOL,School,2700 E UNIVERSITY AVE,GEORGETOWN,	78626,2017,"$2,778.72","$1,111.49",$0.00
1799073124,171026434,SPRING CREEK ELEMENTARY SCHOOL,School,HC 1 BOX 48,SKELLYTOWN,	79080,2017,"$39,520.00","$23,712.00","$23,712.00"
1799073190,171026434,SPRING CREEK ELEMENTARY SCHOOL,School,HC 1 BOX 48,SKELLYTOWN,	79080,2017,"$3,697.00","$2,218.20","$2,218.20"
1799073600,171001246,ALL SAINTS SCHOOL,School,3222 103RD ST,LUBBOCK,	79423,2017,"$4,559.88","$2,279.94","$2,279.94"
1799075216,171032110,KATHERINE ANNE PORTER SCHOOL,School,515 FM 2325,WIMBERLEY,	78676,2017,"$5,795.46","$4,636.37","$4,636.37"
1799076313,171034417,"CRISTO REY DALLAS HIGH SCHOOL, INC.",School,1064 N SAINT AUGUSTINE DRIVE,DALLAS,	75217,2017,"$19,980.00","$17,982.00","$17,982.00"
1799076408,171034451,JOHN PAUL ll HIGH SCHOOL,School,900 Coit Rd.,PLANO,	75075,2017,"$20,814.00","$8,325.60","$8,296.30"
1799076891,171034585,IMMACULATE CONCEPTION SCHOOL,School,400 NE 17TH ST,GRAND PRAIRIE,	75050,2017,"$4,941.00","$2,964.60","$2,964.60"
1799076943,171034601,GOOD SHEPHERD SCHOOL,School,214 S GARLAND AVE,GARLAND,	75040,2017,"$3,419.88","$2,735.90","$2,735.88"
1799077026,171034631,ST. JOSEPH CATHOLIC ELEM SCHOOL,School,506 E MARVIN ST,WAXAHACHIE,	75165,2017,"$6,418.00","$2,567.20","$2,294.04"
1799077402,171034714,ACADEMY OF DALLAS,School,2324 South Vernon,DALLAS,	75224,2017,"$25,805.76","$23,225.18","$23,225.16"
1799077507,171034771,BEXAR COUNTY ACADEMY,School,1493 HILLCREST,SAN ANTONIO,	78228,2017,"$12,842.88","$11,558.59","$11,558.59"
1799078871,171035254,ST CATHERINE OF SIENA SCHOOL,School,3840 WOODROW DR,PORT ARTHUR,	77642,2017,"$6,358.00","$3,179.00","$3,054.00"
1799082816,171036970,AMBASSADORS PREPARATORY ACADEMY,School,5001 AVENUE U,GALVESTON,	77551,2017,"$39,146.52",$0.00,
1799083020,171016056,BOB HOPE SCHOOL,School,2849 9TH AVE,PORT ARTHUR,	77642,2017,"$30,049.16",$0.00,
1799083454,171037264,JEAN MASSIEU ACADEMY,School,823 N CENTER STREET,ARLINGTON,	76011,2017,"$3,588.00","$3,229.20",$0.00
1799083473,171037264,JEAN MASSIEU ACADEMY,School,823 N CENTER STREET,ARLINGTON,	76011,2017,"$3,688.00","$3,319.20","$3,229.20"
1799083536,171037327,MARY IMMACULATE SCHOOL,School,14032 DENNIS LN,DALLAS,	75234,2017,"$6,418.00","$2,567.20","$2,502.07"
1799083706,171037396,ST. ELIZABETH CATHOLIC SCHOOL,School,4019 S HAMPTON RD,DALLAS,	75224,2017,"$16,416.00","$8,208.00","$8,208.00"
1799083796,171037276,INCARNATE WORD ACADEMY SCHOOL,School,244 RESACA BLVD,BROWNSVILLE,	78520,2017,"$4,206.24","$2,523.74",
1799083839,171037459,ST. PAUL THE APOSTLE SCHOOL,School,720 S FLOYD RD,RICHARDSON,	75080,2017,"$6,418.00","$2,567.20","$2,565.78"
1799084164,171037605,ST JOHN BERCHMANS SCHOOL,School,1147 CUPPLES RD,SAN ANTONIO,	78226,2017,"$7,653.84","$4,592.30","$4,592.30"
1799084375,171016056,BOB HOPE SCHOOL,School,2849 9TH AVE,PORT ARTHUR,	77642,2017,"$39,420.00",$0.00,
1799084385,171016056,BOB HOPE SCHOOL,School,2849 9TH AVE,PORT ARTHUR,	77642,2017,"$8,742.36",$0.00,
1799086118,171012265,TENAHA SCHOOLS,School,138 COLLEGE STREET,TENAHA,	75974,2017,"$504,000.00","$453,600.00","$47,155.50"
1799086970,171038628,GUADALUPE REGIONAL MIDDLE SCHOOL,School,1214 LINCOLN STREET,BROWNSVILLE,	78521,2017,"$6,802.68","$6,122.41",
1799088604,171039318,EDUCATION CENTER INTERNATIONAL ACADEMY,School,302 N TOWN EAST BLVD,SUNNYVALE,	75182,2017,"$10,236.00","$6,141.60","$6,120.00"
1799089253,171028038,Meridian World School ,School,2555 N IH 35,ROUND ROCK,	78664,2017,"$21,372.00","$4,274.40",
1799089721,171039953,BEATRICE MAYES INSTITUTE CHARTER SCHOOL,School,5807 CALHOUN RD,HOUSTON,	77021,2017,"$12,993.60","$11,694.24","$4,275.76"
1799090092,171039647,HOLY TRINITY ELEMENTARY SCHOOL,School,3815 OAK LAWN AVE,DALLAS,	75219,2017,"$12,159.00","$7,295.40","$7,295.40"
1799090111,171039647,HOLY TRINITY ELEMENTARY SCHOOL,School,3815 OAK LAWN AVE,DALLAS,	75219,2017,"$3,858.40","$2,315.04",
1799090385,171040218,SANTA CLARA DE ASSISI SCHOOL,School,321 CALUMET AVE,DALLAS,	75211,2017,"$14,882.40","$8,929.44","$8,929.44"
1799090850,171040384,St. Philip & St. Augustine Catholic Academy,School,8151 MILITARY PKWY,DALLAS,	75227,2017,"$12,588.00","$10,070.40","$10,070.40"
1799091052,171040470,ST. BERNARD OF CLAIRVAUX SCHOOL,School,1420 OLD GATE LN,DALLAS,	75218,2017,"$6,168.00","$3,084.00","$3,022.90"
1799091056,171040415,NURSERY ELEMENTARY SCHOOL,School,13254 NURSERY DRIVE,NURSERY,	77976,2017,"$41,220.00","$28,854.00","$28,846.27"
1799091093,171040415,NURSERY ELEMENTARY SCHOOL,School,13254 NURSERY DRIVE,NURSERY,	77976,2017,"$11,040.00","$7,728.00","$7,728.00"
1799092605,171040891,AMIKIDS RIO GRANDE VALLEY,School,27615 BUENA VISTA ROAD,LOS FRESNOS,	78566,2017,"$16,620.12","$14,958.11","$14,958.11"
1799093712,171041264,ST LOUIS SCHOOL,School,2114 SAINT JOSEPH BLVD,AUSTIN,	78757,2017,"$10,500.00","$4,200.00",
1799094098,171041218,VALENTINE INDEPENDENT SCHOOL,School,100 KENTUCKY ST,VALENTINE,	79854,2017,"$32,736.00","$29,462.40","$29,462.40"
1799094308,171041592,ST. THOMAS AQUINAS SCHOOL,School,3741 ABRAMS RD,DALLAS,	75214,2017,"$12,520.20","$5,008.08","$5,008.08"
1799094380,171041592,ST. THOMAS AQUINAS SCHOOL,School,3741 ABRAMS RD,DALLAS,	75214,2017,"$9,062.40","$3,624.96","$3,612.48"
1799094561,171041712,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,	79601,2017,"$66,000.00","$52,800.00",
1799094659,171041762,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,	79601,2017,"$30,000.00","$24,000.00","$24,000.00"
1799094769,171041823,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,	79601,2017,"$70,080.00","$56,064.00","$56,064.00"
1799094947,171041835,SANTA CRUZ CATHOLIC SCHOOL,School,1100 MAIN,BUDA,	78610,2017,"$6,108.00","$2,443.20","$2,239.60"
1799095118,171026964,YELLOWSTONE ACADEMY,School,3000 TRULLEY STREET,HOUSTON,	77004,2017,"$17,400.00","$15,660.00","$15,120.00"
1799095274,171042030,HOLY TRINITY CATHOLIC HIGH SCH,School,6608 W ADAMS AVE,TEMPLE,	76502,2017,"$10,806.60","$4,322.64",
1799095339,171041989,EZZELL ELEMENTARY SCHOOL,School,20500 FM 531,HALLETTSVILLE,	77964,2017,"$6,630.00","$4,641.00","$3,570.00"
1799095390,171042048,ST MARY'S ACADEMY CHARTER SCHOOL,School,410 NORTH TYLER STREET,BEEVILLE,	78102,2017,"$6,108.00","$5,497.20","$5,497.20"
1799095454,171042107,TEXAS  PREPARATORY SCHOOL,School,400 UHLAND ROAD,SAN MARCOS,	78666,2017,"$6,000.00","$4,800.00","$4,800.00"
1799095489,171042157,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,	79601,2017,"$1,087.08",$869.66,
1799095553,171042186,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,	79601,2017,"$1,183.20",$946.56,
1799095575,171042101,EL PASO EDUCATION INITIATIVE INC DBA BURNHAM  WOOD CHARTER SCHOOL,School,7310 BISHOP FLORES DR,EL PASO,	79912,2017,"$32,500.00","$19,500.00","$19,500.00"
1799095591,171042133,SACRED HEART ELEMENTARY SCHOOL,School,111 N CHURCH ST,ROCKPORT,	78382,2017,"$3,240.00","$2,268.00",$0.00
1799095707,171042242,ST JAMES EPISCOPAL SCHOOL,School,602 S CARANCAHUA ST,CORPUS CHRISTI,	78401,2017,"$13,824.84","$5,529.94","$4,930.93"
1799095731,171041989,EZZELL ELEMENTARY SCHOOL,School,20500 FM 531,HALLETTSVILLE,	77964,2017,"$20,400.00","$14,280.00","$14,271.60"
1799095873,171042206,SACRED HEART ELEMENTARY SCHOOL,School,545 E PEARL ST,LA GRANGE,	78945,2017,"$2,388.00",$955.20,$955.20
1799096314,171037828,AGAPE CHRISTIAN ACADEMY,School,3116 WEST HIGHWAY 22,CORSICANA,	75110,2017,"$9,093.00","$8,183.70","$7,640.90"
1799096415,171042593,VISTA DEL FUTURO CHARTER SCHOOL,School,1671 BOB HOPE DR,EL PASO,	79936,2017,"$34,400.00","$27,520.00","$26,142.72"
1799097527,171041451,MSGR KELLY CATHOLIC HIGH SCH,School,5950 KELLY DR,BEAUMONT,	77707,2017,"$17,260.00","$6,904.00",
1799097538,171043115,ANTONIAN COLLEGE PREP HIGH SCH,School,6425 WEST AVE,SAN ANTONIO,	78213,2017,"$17,279.40","$6,911.76","$6,911.76"
1799097560,171021406,EOAC WACO CHARTER SCHOOL,School,615 NORTH 25TH STREET,WACO,	76707,2017,"$14,388.00","$12,949.20","$12,949.20"
1799097630,171041950,MEYER PARK ELEMENTARY,School,13663 MAIN STREET,HOUSTON,	77035,2017,$952.80,$857.52,
1799098065,171043257,ST. DOMINIC SAVIO CATHOLIC HIGH SCHOOL,School,9400 NEENAH AVE,AUSTIN,	78717,2017,"$8,925.00","$1,785.00","$1,710.00"
1799098066,171043274,HOLY FAMILY CATHOLIC SCHOOL,School,9400 NEENAH AVENUE,AUSTIN,	78717,2017,"$8,925.00","$3,570.00","$3,570.00"
1799098857,171043443,EARLY SCHOLARS ACADEMY,School,1356 FM 43,CORPUS CHRISTI,	78415,2017,"$11,400.00",$0.00,
1799099258,171043760,HOLY NAME SCHOOL,School,3814 NASH BLVD,SAN ANTONIO,	78223,2017,"$6,912.00","$2,764.80","$2,764.80"
1799099401,171043849,PRESBYTERIAN PAN AM SCHOOL,School,223 NORTH FM ROAD 772,KINGSVILLE,	78363,2017,"$38,940.00","$31,152.00","$31,152.00"
1799099489,171043868,LITTLE FLOWER SCHOOL,School,905 KENTUCKY AVE,SAN ANTONIO,	78201,2017,"$6,119.28","$3,671.57","$3,671.52"
1799102408,171038229,ST JOHN BOSCO SCHOOL,School,5630 W COMMERCE ST,SAN ANTONIO,	78237,2017,"$15,600.00","$12,480.00","$9,360.00"
1799103151,171044958,ST MICHAEL'S CATHOLIC ACADEMY,School,3000 BARTON CREEK BLVD,AUSTIN,	78735,2017,"$16,274.00","$6,509.60","$5,884.02"
1799103310,171045231,JESUIT COLLEGE PREP SCHOOL,School,12345 INWOOD RD,DALLAS,	75244,2017,"$22,800.00","$9,120.00",
1799103513,171045337,BISHOP DUNNE HIGH SCHOOL,School,3900 RUGGED DR,DALLAS,	75224,2017,"$28,800.00","$14,400.00","$13,068.46"
1799104016,171045629,ST. CECILIA SCHOOL,School,635 MARY CLIFF RD,DALLAS,	75208,2017,"$6,168.00","$3,084.00","$3,054.00"
1799104046,171045615,MT SACRED HEART SCHOOL,School,619 MOUNT SACRED HEART RD,SAN ANTONIO,	78216,2017,"$4,200.00","$1,680.00","$1,103.76"
1799104304,171045768,OUR LADY OF GRACE ACADEMY,School,626 MARKET ST,PLEASANTON,	78064,2017,$484.95,$242.48,
1799104632,171045889,SACRED HEART ELEMENTARY SCHOOL,School,209 E GREENWOOD ST,DEL RIO,	78840,2017,"$2,879.88","$1,439.94","$1,439.94"
1799104727,171045423,Holy Cross of San Antonio,School,426 N SAN FELIPE AVE,SAN ANTONIO,	78228,2017,"$44,240.28","$39,816.25",$0.00
1799105048,171046037,SACRED HEART SCHOOL,School,1007 TRAIL ST,FLORESVILLE,	78114,2017,"$1,871.28",$935.64,$935.64
1799105620,171046281,ST. MARY OF CARMEL SCHOOL,School,1716 SINGLETON BLVD,DALLAS,	75212,2017,"$6,168.00","$4,934.40","$4,934.40"
1799105625,171046282,ST ANTHONY CATHEDRAL SCHOOL,School,850 FORSYTHE ST,BEAUMONT,	77701,2017,"$6,927.00","$2,770.80",$342.80
1799105988,171017578,ST GERARD HIGH SCHOOL,School,521 S NEW BRAUNFELS AVE,SAN ANTONIO,	78203,2017,"$7,527.72","$6,022.18","$5,529.60"
1799106296,171046591,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,	79601,2017,"$41,408.64","$33,126.91","$24,208.32"
1799106335,171046559,ST JAMES THE APOSTLE SCHOOL,School,907 W THEO AVE,SAN ANTONIO,	78225,2017,"$7,488.36","$4,493.02","$3,110.40"
1799106564,171040163,FOCUS LEARNING ACADEMY,School,2524 W. LEDBETTER DRIVE,DALLAS,	75233,2017,"$49,325.00","$44,392.50",$0.00
1799106601,171041979,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,	79601,2017,"$33,696.96","$26,957.57","$19,126.75"
1799107120,171046983,ST GREGORY THE GREAT SCHOOL,School,700 DEWHURST RD,SAN ANTONIO,	78213,2017,"$4,991.88","$1,996.75",$864.00
1799107356,171047001,FOCUS LEARNING ACADEMY,School,2524 W. LEDBETTER DRIVE,DALLAS,	75233,2017,"$95,250.00",$0.00,
1799107496,171047137,JOHN PAUL II CATHOLIC HIGH SCHOOL,School,6720 FM 482,NEW BRAUNFELS,	78132,2017,"$2,159.88","$1,079.94","$1,079.94"
1799107771,171042668,"Compass Rose Education, Inc.",School,8005 OUTER CIRCLE RD,SAN ANTONIO,	78235,2017,"$17,850.00","$16,065.00",
1799107884,171042668,"Compass Rose Education, Inc.",School,8005 OUTER CIRCLE RD,SAN ANTONIO,	78235,2017,"$2,258.88","$2,032.99",
1799108034,171047397,ST. RITA SCHOOL,School,12525 INWOOD RD,DALLAS,	75244,2017,"$22,410.00","$8,964.00","$4,536.85"
1799108354,171047461,ST MARGARET MARY SCHOOL,School,1202 FAIR AVE,SAN ANTONIO,	78223,2017,"$6,912.00","$5,529.60",$0.00
1799108596,171047611,ST MARY MAGDALEN SCHOOL,School,1700 CLOWER,SAN ANTONIO,	78201,2017,"$15,742.20","$9,445.32","$9,445.32"
1799108693,171047001,FOCUS LEARNING ACADEMY,School,2524 W. LEDBETTER DRIVE,DALLAS,	75233,2017,"$88,200.00",$0.00,
1799108865,171047729,ST PAUL SCHOOL,School,307 JOHN ADAMS DR,SAN ANTONIO,	78228,2017,"$7,500.00",$0.00,
1799109076,171040913,PORTICO EDUCATION FOUNDATION - TRIVIUM ACADEMY,School,2205 E HEBRON PKWY,CARROLLTON,	75010,2017,"$11,927.88","$4,771.15",
1799109118,171046011,ST IGNATIUS MARTYR SCHOOL,School,120 W OLTORF ST,AUSTIN,	78704,2017,"$19,336.00","$7,734.40","$7,642.20"
1799109166,171047838,ST THOMAS MORE SCHOOL,School,4427 MOANA DR,SAN ANTONIO,	78218,2017,"$3,348.00","$1,339.20",$672.00
1799109786,171047974,ST LOUIS CATHOLIC SCHOOL,School,610 MADRID ST,CASTROVILLE,	78009,2017,"$1,163.88",$581.94,$581.94
1799110873,171048521,ST JAMES SCHOOL,School,507 S CAMP ST,SEGUIN,	78155,2017,"$3,359.88","$1,679.94","$1,679.88"
1799111113,171048615,OUR LADY OF PERPETUAL HELP SCH,School,16075 N EVANS RD,SELMA,	78154,2017,"$5,988.00","$2,395.20",$0.00
1799111212,171048617,ST. MATTHEW CATHOLIC SCHOOL,School,400 W SUNSET RD,EL PASO,	79922,2017,"$2,499.87",$0.00,
1799111320,171048708,SACRED HEART PARISH SCHOOL,School,401 W LEONA ST,UVALDE,	78801,2017,"$1,735.44","$1,214.81",$34.94
1799112417,171049352,SANTA CRUZ CATHOLIC SCHOOL,School,1100 MAIN,BUDA,	78610,2017,,,
1799112827,171048860,The Magellan School,School,7938 GREAT NORTHERN BLVD,AUSTIN,	78757,2017,,,
1799112828,171049569,The Magellan School,School,7938 GREAT NORTHERN BLVD,AUSTIN,	78757,2017,,,
1799113620,171049985,THE SHLENKER SCHOOL,School,5600 NORTH BRAESWOOD,HOUSTON,	77096,2017,"$14,209.68",$0.00,
1799113806,171010371,DUCHESNE ACADEMY OF THE SACRED HEART SCHOOL,School,10202 MEMORIAL DRIVE,HOUSTON,	77024,2017,"$14,095.00","$5,638.00","$5,638.00"
