FRN,471 Application Number,Billed Entity Name,Applicant Type,Applicant Street Address 1,Applicant City,Applicant Zip Code,Fund Year,Cmtd Total Cost,FRN Committed Amount,Total Authorized Disbursement
1699066228,161031919,CRISTO REY CATHOLIC SCHOOL,School,6700 MOUNT CARMEL ST,HOUSTON,"	77087",2016,"$9,600.00 ","$7,680.00 ",$534.34 
1699068446,161031955,ST. GABRIELS CATHOLIC SCHOOL,School,2500 WIMBERLY LANE,AUSTIN,"	78735",2016,"$16,114.00 ","$6,445.60 ","$6,045.60 "
1699068590,161032110,EDUCATION SERV CTR-REGION 7,School,1909 NORTH LONGVIEW ST.,KILGORE,"	75662",2016,"$13,110.00 ","$10,488.00 ","$10,488.00 "
1699068845,161033073,JEAN MASSIEU ACADEMY,School,823 N CENTER STREET,ARLINGTON,"	76011",2016,"$3,000.00 ","$2,700.00 ",
1699068855,161033073,JEAN MASSIEU ACADEMY,School,823 N CENTER STREET,ARLINGTON,"	76011",2016,"$6,000.00 ","$5,400.00 ","$4,579.20 "
1699070355,161033692,ST IGNATIUS MARTYR SCHOOL,School,120 W OLTORF ST,AUSTIN,"	78704",2016,"$4,130.28 ","$1,652.11 ",
1699070494,161033755,ST CECILIA SCHOOL,School,635 MARY CLIFF RD,DALLAS,"	75208",2016,"$11,275.00 ","$6,765.00 ","$5,929.49 "
1699071209,161034047,ALL SAINTS CATHOLIC SCHOOL,School,7777 OSAGE PLAZA PARKWAY,DALLAS,"	75252",2016,"$21,144.00 ","$8,457.60 ","$8,457.60 "
1699071285,161034070,ST JOSEPH CATHOLIC ELEM SCHOOL,School,506 E MARVIN ST,WAXAHACHIE,"	75165",2016,"$2,399.88 ",$959.95 ,$959.95 
1699071384,161033573,San Francisco Nativity Academy,School,5808 RENWICK DR,HOUSTON,"	77081",2016,"$1,307.80 ","$1,177.02 ",$762.96 
1699071602,161034172,ST MICHAEL SCHOOL,School,208 N MCLEOD ST,CUERO,"	77954",2016,"$4,158.00 ","$2,079.00 ","$2,078.50 "
1699071895,161034302,CHRIST THE KING SCHOOL,School,4100 COLGATE AVE,DALLAS,"	75225",2016,"$20,400.00 ","$8,160.00 ","$8,160.00 "
1699072019,161032911,VALENTINE INDEPENDENT SCHOOL,School,100 KENTUCKY ST,VALENTINE,"	79854",2016,"$37,624.00 ","$33,861.60 ","$33,861.60 "
1699072028,161032911,VALENTINE INDEPENDENT SCHOOL,School,100 KENTUCKY ST,VALENTINE,"	79854",2016,"$5,000.00 ",$0.00 ,
1699072046,161034382,ARISTOI CLASSICAL ACADEMY,School,5618 11TH ST,KATY,"	77493",2016,"$21,600.00 ","$8,640.00 ","$5,057.60 "
1699072361,161027591,NOTRE DAME SCHOOL,School,2821 LANSING BLVD,WICHITA FALLS,"	76309",2016,$700.00 ,$280.00 ,
1699072729,161034696,JOHN PAUL ll HIGH SCHOOL,School,900 Coit Rd.,PLANO,"	75075",2016,"$24,840.00 ","$9,936.00 ","$9,506.45 "
1699073546,161034986,ST THERESA'S SCHOOL,School,4311 SMALL DR,AUSTIN,"	78731",2016,"$11,569.80 ","$4,627.92 ","$4,627.92 "
1699073604,161035026,GOOD SHEPHERD SCHOOL,School,214 S GARLAND AVE,GARLAND,"	75040",2016,"$3,540.00 ","$2,832.00 ","$1,449.42 "
1699074084,161035221,ST MARY'S SCHOOL,School,713 S TRAVIS ST,SHERMAN,"	75090",2016,"$1,326.00 ",$663.00 ,$663.00 
1699074310,161035327,ST MARY OF CARMEL SCHOOL,School,1716 SINGLETON BLVD,DALLAS,"	75212",2016,"$10,560.00 ","$8,448.00 ","$8,373.72 "
1699074989,161035563,MSGR KELLY CATHOLIC HIGH SCH,School,5950 KELLY DR,BEAUMONT,"	77707",2016,"$11,040.00 ","$4,416.00 ",
1699075089,161035563,MSGR KELLY CATHOLIC HIGH SCH,School,5950 KELLY DR,BEAUMONT,"	77707",2016,"$8,496.00 ","$3,398.40 ","$3,398.40 "
1699075372,161021892,SAN JUAN DIEGO CATHOLIC HIGH SCHOOL,School,800 HERNDON LANE,AUSTIN,"	78704",2016,"$2,505.00 ","$2,004.00 ","$1,603.20 "
1699075400,161035762,ST RAPHAEL'S ELEMENTARY SCHOOL,School,2310 WOODSIDE DR,EL PASO,"	79925",2016,"$11,400.00 ","$4,560.00 ","$4,560.00 "
1699075722,161035887,Holy Family Catholic Academy,School,2323 CHEYENNE ST,IRVING,"	75062",2016,"$5,658.00 ","$3,394.80 ","$3,001.58 "
1699077992,161036700,JESUIT COLLEGE PREP SCHOOL,School,12345 INWOOD RD,DALLAS,"	75244",2016,"$22,800.00 ","$9,120.00 ","$9,120.00 "
1699078594,161027591,NOTRE DAME SCHOOL,School,2821 LANSING BLVD,WICHITA FALLS,"	76309",2016,$600.00 ,$240.00 ,
1699082023,161001109,MORGAN MILL ELEM & JR HIGH SCH,School,FARM MARKET RD 1189 & HWY 281,MORGAN MILL,"	76465",2016,"$3,250.00 ","$2,275.00 ","$2,275.00 "
1699083122,161038683,SANTA CLARA DE ASSISI SCHOOL,School,321 CALUMET AVE,DALLAS,"	75211",2016,"$11,488.56 ","$5,744.28 ","$5,744.28 "
1699083257,161038729,GLOBAL LEARNING VILLAGE,School,3015 N MCGREGOR PARKWAY,HOUSTON,"	77004",2016,"$2,218.80 ","$1,331.28 ",
1699085166,161039398,AMIKIDS RIO GRANDE VALLEY,School,27615 BUENA VISTA ROAD,LOS FRESNOS,"	78566",2016,"$3,570.00 ","$3,213.00 ","$3,213.00 "
1699085350,161020702,ST ANTHONY ELEMENTARY SCHOOL,School,635 BONHAM ST,COLUMBUS,"	78934",2016,"$10,842.00 ","$9,757.80 ",
1699085697,161039509,INCARNATE WORD ACADEMY SCHOOL,School,609 CRAWFORD ST,HOUSTON,"	77002",2016,"$25,870.92 ","$10,348.37 ","$10,027.24 "
1699086596,161029805,BROOK HILL SCHOOL,School,1051 N HOUSTON ST,BULLARD,"	75757",2016,"$18,000.00 ","$7,200.00 ","$6,024.96 "
1699087624,161040457,ST PAUL THE APOSTLE SCHOOL,School,720 S FLOYD RD,RICHARDSON,"	75080",2016,"$4,920.00 ","$1,968.00 ","$1,844.28 "
1699087964,161037536,The Magellan School,School,7938 GREAT NORTHERN BLVD,AUSTIN,"	78757",2016,"$13,000.00 ","$5,200.00 ","$4,853.34 "
1699089107,161041030,HOLY FAMILY CATHOLIC SCHOOL,School,9400 NEENAH AVENUE,AUSTIN,"	78717",2016,"$13,210.80 ","$5,284.32 ","$5,284.32 "
1699089117,161041034,OUR LADY OF THE VALLEY SCHOOL,School,8600 WINCHESTER RD,EL PASO,"	79907",2016,"$2,879.88 ","$2,303.90 ","$2,287.10 "
1699091034,161037087,MURCHISON ELEMENTARY,School,9691 East Bankhead Street,MURCHISON,"	75778",2016,"$20,400.00 ","$16,320.00 ","$16,320.00 "
1699092232,161032110,EDUCATION SERV CTR-REGION 7,School,1909 NORTH LONGVIEW ST.,KILGORE,"	75662",2016,$960.00 ,$768.00 ,
1699092296,161032110,EDUCATION SERV CTR-REGION 7,School,1909 NORTH LONGVIEW ST.,KILGORE,"	75662",2016,"$1,200.00 ",$960.00 ,$631.04 
1699092493,161042284,PROVIDENCE CATHOLIC SCHOOL,School,1215 N SAINT MARYS ST,SAN ANTONIO,"	78215",2016,"$1,544.52 ",$617.81 ,$613.30 
1699093164,161042522,ST ANTHONY CATHOLIC SCHOOL,School,205 W HUISACHE AVE,SAN ANTONIO,"	78212",2016,"$1,087.20 ",$434.88 ,$434.88 
1699094082,161042746,ST JAMES EPISCOPAL SCHOOL,School,602 S CARANCAHUA ST,CORPUS CHRISTI,"	78401",2016,"$4,338.84 ","$1,735.54 ","$1,735.54 "
1699095970,161032430,ALL SAINTS SCHOOL,School,3222 103RD ST,LUBBOCK,"	79423",2016,"$3,944.90 ","$1,972.45 ","$1,940.66 "
1699096410,161043686,ST MATTHEW CATHOLIC SCHOOL,School,10703 WURZBACH RD,SAN ANTONIO,"	78230",2016,"$8,388.00 ","$3,355.20 ","$3,355.20 "
1699096515,161043710,ST MARY'S CATHOLIC SCHOOL,School,202 S ORANGE ST,FREDERICKSBURG,"	78624",2016,"$5,100.00 ","$2,550.00 ","$2,010.00 "
1699097131,161043936,TEXAS  PREPARATORY SCHOOL,School,400 UHLAND ROAD,SAN MARCOS,"	78666",2016,"$6,000.00 ","$4,800.00 ","$5,400.00 "
1699097422,161044043,GUADALUPE REGIONAL MIDDLE SCHOOL,School,1214 LINCOLN STREET,BROWNSVILLE,"	78521",2016,,,
1699097656,161044129,ST VINCENT DE PAUL SCHOOL,School,6802 BUFFALO SPEEDWAY,HOUSTON,"	77025",2016,"$1,632.00 ",$652.80 ,$652.80 
1699098747,161044521,ST PETER PRINCE OF APOSTLES SCHOOL,School,112 MARCIA PL,SAN ANTONIO,"	78209",2016,"$6,240.00 ","$2,496.00 ",
1699098756,161044521,ST PETER PRINCE OF APOSTLES SCHOOL,School,112 MARCIA PL,SAN ANTONIO,"	78209",2016,"$18,959.40 ","$7,583.76 ",
1699098764,161044521,ST PETER PRINCE OF APOSTLES SCHOOL,School,112 MARCIA PL,SAN ANTONIO,"	78209",2016,"$1,017.36 ",$406.94 ,$406.94 
1699100159,161045040,WALCOTT ELEMENTARY SCHOOL,School,4275 HWY 214,HEREFORD,"	79045",2016,"$58,269.96 ","$46,615.97 ","$39,377.75 "
1699102549,161035248,JAMES L COLLINS CATFH SCHOOL,School,3000 W HIGHWAY 22,CORSICANA,"	75110",2016,"$1,824.00 ","$1,459.20 ","$1,459.20 "
1699102912,161045918,Bob Hope Montessori ,School,4301 32ND ST ,PORT ARTHUR,"	77642",2016,"$23,900.00 ","$21,510.00 ","$19,755.00 "
1699102973,161045934,BOB HOPE SCHOOL,School,2849 9TH AVE,PORT ARTHUR,"	77642",2016,"$7,635.60 ","$6,872.04 ","$3,407.57 "
1699103440,161045941,ST LEO THE GREAT CATHOLIC SCHOOL,School,119 OCTAVIA PL,SAN ANTONIO,"	78214",2016,"$7,777.92 ","$6,222.33 ",
1699103497,161045941,ST LEO THE GREAT CATHOLIC SCHOOL,School,119 OCTAVIA PL,SAN ANTONIO,"	78214",2016,"$4,216.80 ","$3,373.44 ",$243.64 
1699103534,161045941,ST LEO THE GREAT CATHOLIC SCHOOL,School,119 OCTAVIA PL,SAN ANTONIO,"	78214",2016,$757.44 ,$605.95 ,$50.55 
1699103575,161045941,ST LEO THE GREAT CATHOLIC SCHOOL,School,119 OCTAVIA PL,SAN ANTONIO,"	78214",2016,"$7,759.44 ","$6,207.55 ","$6,014.60 "
1699103889,161046256,BISHOP DUNNE HIGH SCHOOL,School,3900 RUGGED DR,DALLAS,"	75224",2016,"$28,800.00 ","$14,400.00 ","$14,400.00 "
1699104136,161046288,ST MARY'S CATHEDRAL SCHOOL,School,910 SAN JACINTO BLVD,AUSTIN,"	78701",2016,"$4,435.08 ","$2,661.05 ","$1,607.21 "
1699104174,161045934,BOB HOPE SCHOOL,School,2849 9TH AVE,PORT ARTHUR,"	77642",2016,"$8,959.56 ","$8,063.60 ","$8,063.60 "
1699104221,161045934,BOB HOPE SCHOOL,School,2849 9TH AVE,PORT ARTHUR,"	77642",2016,"$33,591.00 ","$30,231.90 ","$30,231.90 "
1699104519,161034398,JUAN DIEGO ACADEMY,School,"PO BOX 3888, 5208 SOUTH FM 494",MISSION,"	78573",2016,"$15,649.00 ","$6,259.60 ","$5,200.00 "
1699105723,161046893,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,"	79601",2016,"$1,087.08 ",$869.66 ,$869.66 
1699106583,161047169,ST MARY'S SCHOOL,School,520 WASHBURN ST,TAYLOR,"	76574",2016,$455.88 ,$273.53 ,$273.53 
1699106654,161047169,ST MARY'S SCHOOL,School,520 WASHBURN ST,TAYLOR,"	76574",2016,$962.76 ,$577.66 ,$547.08 
1699106760,161047140,HOUSTON HEIGHTS LEARNING ACADEMY,School,902 WEST 8TH STREET,HOUSTON,"	77007",2016,"$12,000.00 ","$10,800.00 ",
1699106829,161047169,ST MARY'S SCHOOL,School,520 WASHBURN ST,TAYLOR,"	76574",2016,"$1,545.36 ",$927.22 ,$927.22 
1699107802,161047624,TMI - THE EPISCOPAL SCHOOL OF TEXAS,School,20955 W TEJAS TRL,SAN ANTONIO,"	78257",2016,"$10,641.72 ","$4,256.69 ","$4,256.69 "
1699108080,161047725,BROOK HILL SCHOOL,School,1051 N HOUSTON ST,BULLARD,"	75757",2016,"$25,308.00 ","$10,123.20 ","$10,123.20 "
1699110665,161048570,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,"	79601",2016,"$17,100.00 ","$13,680.00 ","$13,680.00 "
1699111336,161048887,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,"	79601",2016,"$6,709.20 ","$5,367.36 ",
1699112275,161049218,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,"	79601",2016,"$66,000.00 ","$52,800.00 ","$52,800.00 "
1699112305,161049289,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,"	79601",2016,"$30,000.00 ","$24,000.00 ","$24,000.00 "
1699112557,161049406,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,"	79601",2016,"$70,080.00 ","$56,064.00 ","$53,353.29 "
1699114278,161049957,NOTRE DAME SCHOOL,School,907 MAIN ST,KERRVILLE,"	78028",2016,"$2,471.40 ","$1,482.84 ","$1,482.82 "
1699114456,161044521,ST PETER PRINCE OF APOSTLES SCHOOL,School,112 MARCIA PL,SAN ANTONIO,"	78209",2016,"$9,000.00 ","$3,600.00 ",
1699114507,161050079,ST PETER PRINCE OF APOSTLES SCHOOL,School,112 MARCIA PL,SAN ANTONIO,"	78209",2016,"$1,017.36 ",$406.94 ,
1699114514,161050079,ST PETER PRINCE OF APOSTLES SCHOOL,School,112 MARCIA PL,SAN ANTONIO,"	78209",2016,"$6,762.36 ","$2,704.94 ","$2,704.94 "
1699114521,161050079,ST PETER PRINCE OF APOSTLES SCHOOL,School,112 MARCIA PL,SAN ANTONIO,"	78209",2016,"$8,284.56 ","$3,313.82 ","$3,313.82 "
1699114707,161032110,EDUCATION SERV CTR-REGION 7,School,1909 NORTH LONGVIEW ST.,KILGORE,"	75662",2016,"$9,200.00 ","$7,360.00 ","$6,413.89 "
1699114883,161050237,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,"	79601",2016,"$1,183.20 ",$946.56 ,$946.56 
1699115315,161050446,ST MICHAEL'S CATHOLIC ACADEMY,School,3000 BARTON CREEK BLVD,AUSTIN,"	78735",2016,"$25,803.24 ","$10,321.30 ","$10,158.72 "
1699115335,161050464,ST JOSEPH SCHOOL,School,600 SOUTH JUPITER ROAD,RICHARDSON,"	75081",2016,"$5,940.00 ","$2,376.00 ","$2,376.00 "
1699115889,161050776,ST RITA SCHOOL,School,12525 INWOOD RD,DALLAS,"	75244",2016,"$23,085.00 ","$9,234.00 ",
1699115899,161050594,NURSERY ELEMENTARY SCHOOL,School,13254 NURSERY DRIVE,NURSERY,"	77976",2016,"$41,220.00 ","$28,854.00 ","$28,854.00 "
1699116196,161050838,ST MARY'S ACADEMY CHARTER SCHOOL,School,410 NORTH TYLER STREET,BEEVILLE,"	78102",2016,"$13,320.00 ","$11,988.00 ","$10,368.00 "
1699116892,161051093,ST JOSEPH'S ELEMENTARY SCHOOL,School,2901 E RANCIER AVE,KILLEEN,"	76543",2016,"$2,159.88 ","$1,295.93 ","$1,295.93 "
1699117591,161051413,AMHERST SCHOOL,School,PO BOX 248,AMHERST,"	79312",2016,"$10,680.00 ","$9,612.00 ","$9,162.00 "
1699117621,161051413,AMHERST SCHOOL,School,PO BOX 248,AMHERST,"	79312",2016,"$6,408.00 ","$5,767.20 ",
1699118535,161049823,NORTH EDUCATION CENTER,School,3635 MEDICAL DRIVE,SAN ANTONIO,"	78229",2016,"$3,320.04 ",$0.00 ,
1699121013,161039917,"CRISTO REY DALLAS HIGH SCHOOL, INC.",School,1064 N SAINT AUGUSTINE DRIVE,DALLAS,"	75217",2016,"$19,980.00 ","$17,982.00 ","$17,982.00 "
1699121035,161052617,REICHER CATHOLIC HIGH SCHOOL,School,2102 N 23RD ST,WACO,"	76708",2016,"$3,980.00 ","$1,592.00 ","$1,194.00 "
1699121055,161052613,BURTON ADVENTIST ACADEMY,School,4611 KELLY ELLIOTT RD,ARLINGTON,"	76017",2016,"$6,719.40 ",$0.00 ,
1699121681,161050594,NURSERY ELEMENTARY SCHOOL,School,13254 NURSERY DRIVE,NURSERY,"	77976",2016,"$11,040.00 ","$7,728.00 ","$7,505.72 "
1699121718,161052754,HOLY CROSS JR-SR HIGH SCHOOL,School,426 N SAN FELIPE AVE,SAN ANTONIO,"	78228",2016,"$15,768.00 ","$14,191.20 ","$14,191.20 "
1699123475,161049266,HOLY CROSS JR-SR HIGH SCHOOL,School,426 N SAN FELIPE AVE,SAN ANTONIO,"	78228",2016,"$36,085.20 ","$32,476.68 ","$29,178.92 "
1699124173,161053919,ST ANTHONY CATHOLIC SCHOOL,School,205 W HUISACHE AVE,SAN ANTONIO,"	78212",2016,"$1,320.00 ",$528.00 ,$528.00 
1699125383,161054099,SOUTH EDUCATION CENTER,School,7031 S. New Braunfeis,SAN ANTONIO,"	78223",2016,,,
1699125384,161054254,WEST EDUCATION CENTER,School,1235 W OLD US HWY 90,SAN ANTONIO,"	78227",2016,"$3,912.00 ","$3,520.80 ","$3,520.80 "
1699125485,161034439,EL PASO EDUCATION INITIATIVE INC DBA BURNHAM  WOOD CHARTER SCHOOL,School,7310 BISHOP FLORES,EL PASO,"	79912",2016,"$32,900.00 ","$19,740.00 ",$0.00 
1699125514,161054373,EAST EDUCATION CENTER,School,5230 EISENHAUER ROAD,SAN ANTONIO,"	78218",2016,"$3,912.00 ","$3,520.80 ","$3,520.80 "
1699126610,161054734,DRAW ACADEMY,School,3920 STONEY BROOK,HOUSTON,"	77063",2016,"$28,680.00 ","$25,812.00 ","$25,812.00 "
1699127239,161054931,AMBASSADORS PREPARATORY ACADEMY,School,5001 AVENUE U,GALVESTON,"	77551",2016,"$17,222.52 ","$15,500.27 ",
1699127936,161055221,SCOFIELD CHRISTIAN SCHOOL,School,7730 ABRAMS RD,DALLAS,"	75231",2016,"$4,920.00 ","$1,968.00 ","$1,725.36 "
1699128294,161047755,ST JOHN BOSCO SCHOOL,School,5630 W COMMERCE ST,SAN ANTONIO,"	78237",2016,"$15,600.00 ","$12,480.00 ","$12,480.00 "
1699128786,161055585,EZZELL ELEMENTARY SCHOOL,School,20500 FM 531,HALLETTSVILLE,"	77964",2016,"$5,950.00 ","$4,165.00 ","$2,082.50 "
1699128872,161055585,EZZELL ELEMENTARY SCHOOL,School,20500 FM 531,HALLETTSVILLE,"	77964",2016,"$21,900.00 ","$15,330.00 ","$11,600.25 "
1699129085,161055647,DRAW ACADEMY,School,3920 STONEY BROOK,HOUSTON,"	77063",2016,"$6,030.00 ",$0.00 ,
1699129226,161026305,KATHERINE ANNE PORTER SCHOOL,School,515 FM 2325,WIMBERLEY,"	78676",2016,,,
1699129984,161055399,FOCUS LEARNING ACADEMY,School,2524 W. LEDBETTER DRIVE,DALLAS,"	75233",2016,"$88,200.00 ","$79,380.00 ","$79,380.00 "
1699130365,161056165,VISTA DEL FUTURO CHARTER SCHOOL,School,1671 BOB HOPE DR,EL PASO,"	79936",2016,"$32,900.00 ","$26,320.00 ","$25,623.18 "
1699130405,161056120,ST MARGARET MARY SCHOOL,School,1202 FAIR AVE,SAN ANTONIO,"	78223",2016,"$7,534.80 ","$6,027.84 ","$5,529.60 "
1699131038,161056321,CENTRAL CATHOLIC HIGH SCHOOL,School,1403 N SAINT MARYS ST,SAN ANTONIO,"	78215",2016,"$25,329.72 ","$10,131.89 ","$10,131.89 "
1699131092,161056362,PRESBYTERIAN PAN AM SCHOOL,School,223 NORTH FM ROAD 772,KINGSVILLE,"	78363",2016,"$39,215.00 ","$31,372.00 ","$31,372.00 "
1699131468,161047624,TMI - THE EPISCOPAL SCHOOL OF TEXAS,School,20955 W TEJAS TRL,SAN ANTONIO,"	78257",2016,"$29,400.00 ","$11,760.00 ","$11,634.54 "
1699131864,161056795,SACRED HEART ELEMENTARY SCHOOL,School,209 E GREENWOOD ST,DEL RIO,"	78840",2016,"$2,447.52 ","$1,223.76 ","$1,223.76 "
1699131897,161056645,FOCUS LEARNING ACADEMY,School,2524 W. LEDBETTER DRIVE,DALLAS,"	75233",2016,"$49,325.00 ","$44,392.50 ","$44,392.50 "
1699132022,161056645,FOCUS LEARNING ACADEMY,School,2524 W. LEDBETTER DRIVE,DALLAS,"	75233",2016,"$95,250.00 ","$85,725.00 ","$85,725.00 "
1699132124,161056877,SACRED HEART SCHOOL,School,1007 TRAIL ST,FLORESVILLE,"	78114",2016,"$1,871.28 ",$935.64 ,
1699132288,161056950,SACRED HEART PARISH SCHOOL,School,401 W LEONA ST,UVALDE,"	78801",2016,"$1,735.44 ","$1,214.81 ",
1699132404,161057001,ST GERARD HIGH SCHOOL,School,521 S NEW BRAUNFELS AVE,SAN ANTONIO,"	78203",2016,"$7,511.76 ","$6,009.41 ","$5,529.60 "
1699132510,161057055,ST JOHN BERCHMANS SCHOOL,School,1147 CUPPLES RD,SAN ANTONIO,"	78226",2016,"$7,511.76 ","$4,507.06 ","$4,147.20 "
1699132691,161057112,HOLY NAME SCHOOL,School,3814 NASH BLVD,SAN ANTONIO,"	78223",2016,"$7,511.40 ","$3,004.56 ","$2,764.80 "
1699132797,161057098,OUR LADY OF GRACE ACADEMY,School,626 MARKET ST,PLEASANTON,"	78064",2016,$803.88 ,$401.94 ,
1699132835,161057160,MT SACRED HEART SCHOOL,School,619 MOUNT SACRED HEART RD,SAN ANTONIO,"	78216",2016,"$4,199.88 ","$1,679.95 ","$1,679.95 "
1699133081,161057046,PEP HIGH SCHOOL,School,"PO BOX 394, HIGHWAY 303",PEP,"	79353",2016,"$15,471.36 ","$13,924.22 ",
1699133385,161057316,TEXAS TORAH INSTITUTE,School,6506 FRANKFORD RD,DALLAS,"	75252",2016,"$7,500.00 ","$6,750.00 ","$6,007.56 "
1699133453,161057340,MCKINNEY CHRISTIAN ACADEMY,School,3601 Bois D'Arc Rd.,McKinney,"	75071",2016,"$16,920.00 ","$6,768.00 ","$6,768.00 "
1699133762,161057459,ST MARY MAGDALEN SCHOOL,School,1700 CLOWER,SAN ANTONIO,"	78201",2016,"$15,742.20 ","$9,445.32 ","$9,396.00 "
1699133847,161057491,LITTLE FLOWER SCHOOL,School,905 KENTUCKY AVE,SAN ANTONIO,"	78201",2016,"$6,119.28 ","$3,671.57 ","$3,671.52 "
1699133900,161057510,JOHN PAUL II CATHOLIC HIGH SCHOOL,School,6720 FM 482,NEW BRAUNFELS,"	78132",2016,"$1,656.00 ",$828.00 ,$828.00 
1699133946,161057540,ST PAUL SCHOOL,School,307 JOHN ADAMS DR,SAN ANTONIO,"	78228",2016,"$7,511.76 ","$3,755.88 ","$3,456.00 "
1699133999,161057559,ST JAMES THE APOSTLE SCHOOL,School,907 W THEO AVE,SAN ANTONIO,"	78225",2016,"$7,500.00 ","$4,500.00 ","$4,147.20 "
1699134027,161057573,OUR LADY OF PERPETUAL HELP SCH,School,16075 N EVANS RD,SCHERTZ,"	78154",2016,"$5,988.00 ","$2,395.20 ","$2,164.80 "
1699134103,161057593,HIGHLANDS SCHOOL,School,1451 E NORTHGATE DR,IRVING,"	75062",2016,"$20,580.00 ","$8,232.00 ","$5,327.81 "
1699134111,161057606,ANTONIAN COLLEGE PREP HIGH SCH,School,6425 WEST AVE,SAN ANTONIO,"	78213",2016,"$15,600.00 ","$6,240.00 ","$6,240.00 "
1699134124,161057588,ST LOUIS CATHOLIC SCHOOL,School,610 MADRID ST,CASTROVILLE,"	78009",2016,"$1,464.00 ",$732.00 ,
1699134322,161057673,COMMUNITY OF FAITH CHRISTIAN SCHOOL,School,4539 EMORY RD,EL PASO,"	79922",2016,"$1,788.00 ",$715.20 ,$698.76 
1699136233,161044866,CASTLE HILLS FIRST BAPT SCHOOL,School,2220 NW MILITARY HWY,SAN ANTONIO,"	78213",2016,,,
1699137838,161059394,SANTA CRUZ CATHOLIC SCHOOL,School,1100 MAIN,BUDA,"	78610",2016,,,
1699144043,161059696,ST JOSEPH ACADEMY,School,101 SAINT JOSEPH DR,BROWNSVILLE,"	78520",2016,,,
1699144152,161022866,CHANNING PUBLIC SCHOOL,School,916 GREENWOOD,CHANNING,"	79018",2016,"$44,520.00 ",$0.00 ,
1699144473,161061986,STONEHILL CHRISTIAN ACADEMY,School,4301 KELLY LANE,PFLUGERVILLE,"	78660",2016,,,
1699144862,161062251,HOLY CROSS CATHOLIC ACADEMY,School,4110 S BONHAM ST,AMARILLO,"	79110",2016,,,
1699145910,161032110,EDUCATION SERV CTR-REGION 7,School,1909 NORTH LONGVIEW ST.,KILGORE,"	75662",2016,"$27,075.00 ","$21,660.00 ","$19,835.68 "
